transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T00853,U099,01/14/2022,Expense,Others,"$12,728",Bank Transfer,Pune,Doctor visit
T08215,U007,2019-07-02,Expense,Entertainment,"₹1,972",UPI,,Course fee
T02701,U098,2020-10-24,Expense,Rent,969,Card,Ahmedabad,Salary
T10274,U087,2020-07-02,Expense,Food,666,UPI,Bengaluru,Monthly rent
T07840,U116,02/11/2019,Expense,Rent,262,Card,Ahmedabad,
T14038,U170,2021-04-10,Income,Bonus,"58,814",Bank Transfer,Hyderabad,Netflix subscription via app
T04166,U074,2021-02-15,Expense,Travel,"4,409",UPI,Kolkata,Course fee
T06260,U142,09/17/2020,Expense,Food,261,Card,Mumbai,Salary
T12568,U114,02/06/2021,Income,Bonus,"$66,594",Card,Kolkata,TcWJmtPa
T13611,U169,2020-07-29,Expense,Utilities,276,UPI,Mumbai,NxH69Odw2
T01558,U025,08-12-22,Expense,Food,201,Card,Mumbai,
T01152,U142,08/09/2021,Income,Bonus,"54,405",Bank Transfer,Mumbai,Monthly rent via app
T11060,U111,12/12/2019,Expense,Rent,"2,070",Bank Transfer,Pune,Dinner at resto 
T06138,U134,03/11/2021,Expense,Food,$400,Cash,Bengaluru,Gift cash
T14362,U014,2021-02-01,Expense,Travel,77,Cash,Hyderabad,Uber to office 
T09447,U027,05/08/2020,Expense,Others,103,Bank Transfer,Ahmedabad,ezebfSjgbIcK3D
T02373,U051,27-02-20,Expense,Food,,Card,Mumbai,Doctor visit
T03813,U157,2022-06-26,Expense,Food,$404,Bank Transfer,Jaipur,NUGOxY5uEE6VGxC6Dd
T11745,U117,27-12-21,Expense,Rent,360,Bank Transfer,Bengaluru,Grocery shopping
T10177,U005,11-05-19,Income,Bonus,"₹76,426",Bank Transfer,Kolkata,Salary
T01467,U006,May 09 2020,Expense,Food,"1,012",UPI,Delhi,oUUq1sbTZ0KCLrWUTx
T14435,U068,2021-06-03,Expense,Food,"1,000",UPI,Delhi,Dinner at resto
T13053,U037,April 22 2021,Expense,Entertainment,$905,Bank Transfer,Ahmedabad,Paid electricity bill
T00150,U146,22-08-21,Expense,Savings,448,Bank Transfer,Mumbai,Course fee
T03858,U033,2021-09-28,Expense,Travel,581,UPI,Lucknow,Salary
T03914,U034,07/08/2021,Expense,Travel,₹645,Cash,Chennai,Netflix subscription 
T14175,U093,10-11-19,Expense,Food,215,Card,Kolkata,Paid electricity bill cash
T01296,U046,2021-11-04,Expense,Rent,611,Card,Kolkata,Doctor visit 
T06180,U165,10/11/2019,Expense,Heealth,164,Bank Transfer,,Salary
T05243,U190,19-11-20,Expense,Travel,303,UPI,Kolkata,Course fee 
T14571,U087,2021-04-16,Expense,Food,"2,228",Cash,Mumbai,Paid electricity bill
T14344,U163,2020-09-28,Expense,Rent,255,Cash,Delhi,Salary
T11456,U076,2019-06-16,Expense,,356,Cash,Chennai,Dinner at resto
T07828,U160,2022-01-11,Expense,Food,207,Bank Transfer,Kolkata,Monthly rent
T13967,U080,02/04/2021,Expense,Food,87,Bank Transfer,Kolkata,
T06118,U054,2019-09-01,Expense,Food,584,Card,Delhi,Course fee
T00510,U117,2021-10-22,Expense,Food,248,Card,Kolkata,Gift cash
T01678,U160,2019-03-21,Income,Other Income,"45,533",Bank Transfer,Mumbai,Salary 
T09154,U150,,Expense,Entertainment,"₹5,781",Cash,Delhi,Salary
T03831,U108,2022-11-05,Income,Salary,"75,900",UPI,Bengaluru,Monthly rent 
T07383,U107,2021-01-14,Expense,Food,304,Cash,Hyderabad,Gift
T08078,U041,23-12-22,Expense,Rent,"1,342",Cash,Hyderabad,Uber to office
T04819,U004,08/04/2021,Expense,Food,476,Cash,Ahmedabad,Gift cash
T14085,U099,01/08/2020,Expense,Food,"₹1,836",UPI,Pune,Monthly rent cash
T00022,U118,April 16 2022,Expense,Entertainment,92,Bank Transfer,Kolkata,Paid electricity bill
T10567,U076,07/03/2019,Expense,Rent,"1,625",Card,Jaipur,Salary late
T14763,U052,26-04-22,Income,Salary,"57,613",Card,Delhi,
T14563,U180,23-08-22,Expense,Utilities,376,UPI,Lucknow,Dinner at resto
T13547,U094,March 05 2022,Expense,Rent,92,Card,Kolkata,Gift
T13093,U138,09/21/2019,Expense,Travel,₹130,Bank Transfer,hyderabad,Course fee
T01858,U105,01/11/2022,Expense,Food,252,Cash,Ahmedabad,Salary
T10924,U145,2022-06-23,Expense,Entertainment,98,,Mumbai,Dinner at resto
T02472,U167,12/09/2020,Expense,Entertainment,"1,410",Card,,
T07306,U060,03/24/2021,Expense,Rent,105,UPI,Lucknow,Doctor visit
T06963,U095,2021-04-12,Expense,Rent,149,Cash,Chennai,GicUyo3QZlua
T12875,U027,February 14 2019,Expense,,"1,460",UPI,Chennai,Doctor visit
T06349,U190,01/19/2020,Income,Other Income,"71,181",UPI,Delhi,Netflix subscription
T01869,U105,11/05/2021,Expense,Food,580,Bank Transfer,Pune,Netflix subscription
T00985,U044,16-10-21,Expense,Rent,₹545,Bank Transfer,Kolkata,Uber to office
T09184,U132,2022-10-01,Expense,Food,109,Bank Transfer,Bengaluru,Gift
T06622,U144,2019-09-11,Expense,Food,80,Card,Lucknow,Salary
T05046,U101,2020-08-04,Income,Bonus,"55,448",Cash,Bengaluru,OkSl27OasapS6rCA
T00918,U099,09-04-22,Expense,Savings,192,UPI,Lucknow,Grocery shopping
T06236,U133,10/22/2019,Expense,Others,240,Bank Transfer,bengaluru,Monthly rent
T09928,U068,11/09/2019,Expense,Entertainment,126,Card,ahmedabad,Salary
T02675,U074,28-01-20,Expense,Rent,"1,629",Cash,Lucknow,Doctor visit cash
T01344,U001,March 29 2021,Expense,Food,439,UPI,Hyderabad,Gift
T02538,U182,04-05-20,Expense,Travel,"₹3,284",UPI,Delhi,Paid electricity bill late
T04980,U100,2019-11-28,Expense,Rnt,458,Cash,Bengaluru,Grocery shopping
T13525,U063,20-02-19,Expense,Rent,"1,433",Card,Delhi,Grocery shopping late
T06364,U010,06/13/2020,Expense,Rent,384,Card,Jaipur,
T10523,U156,2022-02-01,Expense,Food,$127,UPI,Ahmedabad,Grocery shopping
T04355,U002,2020-04-25,Expense,Food,"7,359",UPI,Jaipur,Salary
T02860,U110,06/27/2019,Expense,Rent,"3,077",Cash,Delhi,Doctor visit
T04245,U177,03-02-20,Expense,Others,88,Card,Delhi,Doctor visit late
T12164,U102,March 02 2020,Expense,Travel,20,Bank Transfer,Hyderabad,Netflix subscription cash
T11688,U086,2021-08-29,Expense,Rent,"₹1,499",Cash,Hyderabad,Grocery shopping
T00623,U004,07/26/2019,Expense,Food,"3,930",Cash,Jaipur,Dinner at resto
T02039,U050,2022-01-24,Expense,Rent,488,Cash,Kolkata,
T11560,U067,July 12 2019,Expense,Fod,36,UPI,Bengaluru,Salary cash
T13514,U046,02/17/2020,Expense,Entertainment,₹288,UPI,Bengaluru,Uber to office
T10594,U120,08/08/2022,Expense,Food,"5,400",Bank Transfer,Delhi,Doctor visit
T14728,U090,25-11-19,Expense,Food,374,Card,Pune,Paid electricity bill late
T12667,U054,15-09-21,Expense,Food,365,UPI,Pune,Uber to office
T09304,U025,May 25 2020,Expense,Food,"4,318",Bank Transfer,Ahmedabad,Salary 
T07568,U025,2021-10-06,Expense,Entertainment,298,Card,Jaipur,hBz81no7L1
T00739,U076,December 28 2020,Expense,Foodd,902,Cash,Bengaluru,Dinner at resto 
T05847,U154,05-01-21,Expense,Food,424,,Kolkata,Netflix subscription via app
T03798,U044,31-01-22,Expense,Travel,428,UPI,Chennai,RNhdIbmIwXfsOTAot
T01170,U116,August 25 2020,Expense,Food,133,Cash,Lucknow,Paid electricity bill late
T03447,U167,10/19/2021,Income,Salary,"49,111",UPI,Lucknow,Dinner at resto 
T00195,U137,07/09/2020,Expense,Food,47,Card,Pune,mAwEWPOy3LrS
T06539,U183,01/08/2020,Expense,Traveel,"2,106",Bank Transfer,Jaipur,
T06924,U180,08/21/2021,Expense,Health,"1,327",Bank Transfer,Lucknow,Netflix subscription
T10317,U187,12/23/2022,Expense,Rent,92,Card,Jaipur,Paid electricity bill
T05222,U056,2020-10-10,Expense,Others,77,Card,Ahmedabad,Paid electricity bill
T06050,U029,09/27/2019,Expense,Food,67,UPI,Lucknow,Ww2oL2xdhiC
T05758,U101,09/05/2020,Expense,Fod,"1,087",Cash,Lucknow,Doctor visit
T09114,U114,11/20/2022,Expense,Food,236,UPI,Ahmedabad,Netflix subscription 
T03102,U170,December 12 2022,Expense,Rent,"1,016",UPI,Jaipur,Doctor visit cash
T08320,U170,2020-08-31,Expense,Utilities,162,UPI,Hyderabad,Paid electricity bill
T01815,U099,07/29/2020,Expense,Entertainment,,Card,Mumbai,Gift via app
T14981,U173,2022-10-13,Expense,Rennt,661,Bank Transfer,Ahmedabad,Course fee
T07764,U067,April 17 2020,Expense,Food,640,Bank Transfer,Delhi,Paid electricity bill
T14226,U057,April 22 2022,Expense,Entertainment,822,Bank Transfer,Hyderabad,Doctor visit
T10402,U073,2022-06-22,Expense,Rent,$353,Bank Transfer,Pune,Monthly rent
T14082,U110,July 26 2020,Expense,Utilities,106,Card,Chennai,Course fee
T07223,U150,August 26 2019,Expense,Food,745,Card,Delhi,Gift
T03438,U076,25-02-20,Expense,Travel,"1,037",Bank Transfer,Mumbai,Paid electricity bill cash
T04552,U035,2021-08-08,Expense,Entertainment,"₹1,643",Bank Transfer,Lucknow,Grocery shopping
T09261,U060,02/09/2021,Expense,Food,332,,Delhi,Netflix subscription
T05553,U039,2022-11-06,Expense,Entertainment,177,Card,Delhi,
T05731,U128,11/22/2020,Income,Salary,"₹58,158",Card,bengaluru,Doctor visit
T07944,U092,02-06-22,Expense,Ret,394,Cash,Kolkata,Salary 
T06906,U175,09/04/2019,Expense,Entertainment,12,Card,Bengaluru,Doctor visit
T04096,U094,2022-01-07,Income,Salary,"82,077",Cash,Kolkata,Netflix subscription
T04852,U035,December 30 2020,Income,Other Income,"$42,452",Bank Transfer,Chennai,Grocery shopping
T09939,U066,July 21 2020,Expense,Rent,104,Card,Lucknow,
T03254,U067,14-08-20,Expense,Savings,501,UPI,Ahmedabad,Course fee
T13971,U171,2020-07-17,Expense,Travel,$41,UPI,Bengaluru,Grocery shopping
T09428,U029,07/11/2022,Expense,Entertainment,₹216,Cash,,Uber to office
T07384,U080,07-10-20,Expense,Rent,"11,680",Bank Transfer,Chennai,Doctor visit
T01761,U140,09/17/2021,Expense,Food,166,UPI,Delhi,Doctor visit
T05869,U145,2019-08-30,Expense,Food,$113,Cash,Lucknow,Course fee
T04432,U144,24-04-19,Expense,Utilities,"1,086",Card,DELHI,Doctor visit
T05136,U174,01-12-20,Expense,Travel,"₹1,339",Cash,Lucknow,Doctor visit
T04320,U032,2021-02-28,Expense,Foood,"1,678",Card,Kolkata,Salary 
T05937,U043,2019-07-05,Expense,Travel,258,Card,Jaipur,Gift
T14623,U192,September 29 2020,Expense,Food,"₹2,152",Cash,Ahmedabad,Salary
T10538,U004,17-05-20,Expense,Rent,"₹1,215",UPI,Kolkata,rChxJ1egv
T09513,U163,03/04/2022,Expense,Rent,143,Cash,Chennai,Grocery shopping
T13231,U141,2021-07-08,Expense,Travel,365,UPI,Hyderabad,Monthly rent
T02273,U139,02/09/2021,Expense,Retn,51,Card,Delhi,Doctor visit
T12200,U042,January 05 2019,Expense,Rent,₹592,UPI,Bengaluru,Monthly rent
T14986,U070,03-09-20,Expense,Food,"2,845",Card,jaipur,7wKMnd5nQMm6YKPClcCr
T09330,U121,01/24/2019,Expense,Food,127,Bank Transfer,mumbai,Doctor visit
T08255,U095,01/19/2019,Expense,Othhers,₹892,Cash,Chennai,Gift
T13495,U119,June 08 2021,Expense,Food,255,Bank Transfer,Lucknow,Uber to office
T01739,U121,January 19 2020,Expense,Utilities,65,UPI,Chennai,Uber to office
T00876,U157,04/26/2021,Income,Other Income,"77,536",Cash,Jaipur,Uber to office
T10893,U159,08/12/2021,Expense,Rent,746,Card,Mumbai,7WfVwD83
T10807,U052,29-09-19,Expense,Food,336,UPI,Mumbai,
T09983,U088,05/24/2021,Expense,Travel,195,Cash,Mumbai,Dinner at resto
T11728,U006,2019-10-16,Expense,Food,"1,796",Bank Transfer,Pune,Dinner at resto
T01924,U141,06/17/2020,Expense,Rent,85,Bank Transfer,Hyderabad,Netflix subscription 
T07037,U145,09/29/2019,Expense,Rent,72,UPI,Lucknow,Doctor visit
T04582,U091,03/12/2020,Expense,Utilities,312,Card,Jaipur,Gift
T13674,U088,07/17/2022,Expense,aSvings,431,Card,Lucknow,Dinner at resto
T13389,U043,10/13/2020,Expense,Food,298,Cash,jaipur,Doctor visit
T12199,U125,04-01-22,Expense,Food,"1,125",Bank Transfer,Ahmedabad,Grocery shopping 
T09318,U138,07/01/2021,Expense,Utilities,711,Card,Delhi,Dinner at resto
T11109,U151,02/10/2021,Income,Bonus,"55,467",Bank Transfer,Ahmedabad,Monthly rent late
T09597,U050,2022-03-24,Expense,Savings,56,Card,,Netflix subscription
T12241,U039,June 02 2019,Income,Bonus,"75,939",Cash,Kolkata,Grocery shopping
T00895,U014,15-11-19,Expense,Entertainment,802,Bank Transfer,Bengaluru,Uber to office via app
T00477,U014,09-05-20,Expense,Entertainment,936,UPI,Kolkata,Dinner at resto
T02752,U009,07/17/2021,Expense,Travel,604,UPI,Ahmedabad,Paid electricity bill
T08638,U042,08/16/2019,Income,Other Income,"48,672",Cash,Ahmedabad,Course fee
T05454,U163,28-03-19,Expense,Others,"1,553",UPI,Pune,PzHzCcU4si
T09266,U106,03/30/2022,Income,Other Income,"36,590",UPI,Pune,Paid electricity bill
T09629,U171,2020-01-18,Expense,Travel,"₹2,704",UPI,Kolkata,Doctor visit
T03710,U173,13-09-20,Expense,Rent,"3,307",Cash,Kolkata,Gift 
T06499,U143,2020-07-24,Expense,Utilities,77,UPI,,Uber to office
T06804,U015,05/01/2021,Expense,Food,367,Cash,Chennai,Gift late
T04195,U023,2022-09-19,Expense,Othhers,₹44,Bank Transfer,Mumbai,Uber to office
T10176,U114,2019-04-23,Income,Bonus,"48,080",Cash,Hyderabad,Salary 
T06306,U133,06/08/2019,Expense,Utilities,$995,UPI,Jaipur,Salary
T09306,U123,October 27 2022,Income,Bonus,"43,933",Bank Transfer,Bengaluru,Gift
T09869,U043,14-12-20,Income,Bonus,"60,047",Card,,Uber to office
T12573,U165,25-12-21,Expense,Food,715,UPI,hyderabad,Salary late
T08097,U168,05/08/2021,Expense,Entertainment,"2,154",UPI,Chennai,Monthly rent
T02142,U022,2022-07-18,Expense,Utilitise,736,Card,Pune,Doctor visit
T11208,U131,,Expense,Food,"2,103",UPI,Hyderabad,Salary 
T10413,U151,03-11-22,Expense,Travel,567,Card,Bengaluru,Salary
T02452,U049,06/23/2019,Expense,Rent,"₹1,107",Card,mumbai,Monthly rent
T10965,U138,2020-11-25,Expense,Utilities,757,Bank Transfer,Jaipur,Dinner at resto
T13362,U072,01-01-22,Expense,Food,668,Bank Transfer,Mumbai,Grocery shopping cash
T09776,U016,,Expense,Entertainment,100,Card,Mumbai,Doctor visit
T06457,U153,05-01-22,Expense,Rent,784,Cash,Bengaluru,SVGjFupg3FXJxUf5Q7Pq
T05076,U106,2020-08-22,Income,Other Income,"55,665",Cash,Kolkata,Course fee via app
T04627,U002,2022-01-14,Expense,Utilities,"₹5,966",UPI,Chennai,Dinner at resto
T03930,U081,2020-03-24,Expense,Entertainment,287,Cash,Chennai,Doctor visit
T05451,U113,08/11/2021,Expense,Rent,40,UPI,,
T03479,U064,14-09-22,Expense,Travel,531,UPI,Bengaluru,
T11980,U177,29-01-22,Expense,Food,"4,266",Card,Ahmedabad,Grocery shopping
T10973,U183,04/03/2022,Expense,Rent,"1,266",Cash,Kolkata,Paid electricity bill
T12236,U093,31-01-22,Income,Salary,"76,476",UPI,Jaipur,Dinner at resto 
T05563,U073,06-11-21,Expense,Travel,₹127,Cash,bengaluru,Course fee
T14003,U179,10/06/2022,Expense,Entertainment,"₹1,025",UPI,Pune,Monthly rent
T07649,U126,01/05/2019,Expense,Rent,"4,504",UPI,Pune,Monthly rent
T04063,U020,2022-09-15,Expense,Health,654,Bank Transfer,Delhi,Netflix subscription
T04727,U109,2022-09-07,Expense,Education,776,Bank Transfer,Lucknow,Course fee
T12696,U192,July 06 2021,Expense,Health,552,Cash,Ahmedabad,Course fee
T00676,U052,2019-01-19,Expense,Utilities,149,Bank Transfer,Chennai,Netflix subscription
T08997,U011,17-10-21,Income,Other Income,"26,018",Cash,,Grocery shopping
T07875,U042,2020-03-19,Expense,Food,47,Bank Transfer,pune,Paid electricity bill late
T10065,U159,03/02/2019,Expense,Utilities,308,Bank Transfer,Chennai,
T03560,U066,06-05-21,Expense,Rent,152,Card,Ahmedabad,
T04756,U029,20-07-21,Expense,Entertainment,315,UPI,Delhi,
T05854,U092,10/23/2019,Expense,Travle,341,Card,Chennai,vZ431GtAo9cUy
T13358,U044,23-02-20,Expense,Utilities,298,UPI,Bengaluru,Monthly rent cash
T02969,U180,2022-01-26,Expense,Utilities,₹250,Bank Transfer,Mumbai,Doctor visit via app
T03078,U102,27-11-21,Expense,Others,991,Bank Transfer,Chennai,hBDi272nn
T06825,U179,2022-07-20,Expense,Education,326,Cash,Pune,Doctor visit
T10345,U143,25-11-19,Expense,Travel,279,Card,Jaipur,Course fee late
T14525,U156,October 11 2022,Expense,Food,45,Bank Transfer,Bengaluru,Paid electricity bill 
T01179,U007,09-11-20,Income,Other Income,"56,722",Cash,Kolkata,GdkfctB7hPYDs
T13983,U006,02/15/2022,Expense,Healt,154,Bank Transfer,,Paid electricity bill
T01141,U094,05/26/2019,Expense,Rent,₹226,UPI,Hyderabad,Uber to office
T05637,U110,2019-02-05,Expense,Food,₹949,Cash,Hyderabad,Paid electricity bill
T05464,U146,03/18/2020,Expense,Education,"3,783",UPI,Delhi,Dinner at resto
T02022,U151,11/18/2022,Expense,Rent,63,UPI,Ahmedabad,
T07548,U172,08/26/2020,Expense,Food,₹345,Bank Transfer,HYDERABAD,Paid electricity bill
T14629,U056,September 13 2020,Expense,Food,286,Card,Ahmedabad,Doctor visit
T02951,U157,16-02-22,Expense,Entertainment,"2,571",Cash,Mumbai,Netflix subscription 
T09574,U029,October 17 2021,Expense,Rent,286,Cash,Bengaluru,Doctor visit
T02853,U031,03/26/2022,Expense,Others,"1,582",Card,,Paid electricity bill
T04348,U185,10/30/2019,Expense,Food,766,UPI,Chennai,Doctor visit
T00435,U159,09/09/2019,Expense,Entertainment,"1,976",Bank Transfer,Bengaluru,Doctor visit cash
T02539,U117,September 11 2020,Expense,Health,"1,062",Cash,Lucknow,Uber to office cash
T03761,U094,28-03-21,Expense,Travel,288,UPI,Ahmedabad,Dinner at resto via app
T10911,U048,January 27 2020,Expense,Utilities,305,UPI,Delhi,Monthly rent
T02182,U125,11-08-22,Expense,FFood,"2,131",UPI,Lucknow,Paid electricity bill cash
T03577,U106,22-02-22,Income,Salary,"73,481",Bank Transfer,Jaipur,Uber to office cash
T10396,U099,May 17 2022,Expense,Rent,80,Card,Pune,Dinner at resto
T10737,U002,08-10-22,Income,Salary,"31,992",Bank Transfer,DELHI,Monthly rent
T10748,U122,2021-07-10,Expense,Food,"1,150",Cash,Ahmedabad,Grocery shopping cash
T07874,U173,24-02-19,Income,Other Income,"64,532",UPI,Hyderabad,Dinner at resto
T07698,U050,2020-01-23,Expense,Food,₹297,Card,Hyderabad,Grocery shopping
T04850,U015,12/28/2022,Income,Other Income,"50,366",UPI,Delhi,Uber to office
T10654,U135,02-08-22,Expense,Food,278,,Pune,Uber to office
T11233,U188,May 09 2019,Expense,Others,$25,Bank Transfer,Lucknow,Dinner at resto
T09228,U081,2019-03-29,Expense,Food,117,Cash,Hyderabad,Course fee
T02934,U182,01/06/2021,Income,Bonu,"51,870",Cash,Kolkata,Dinner at resto
T01897,U143,10-04-22,Expense,Food,619,Card,Pune,Monthly rent
T05815,U087,October 12 2019,Expense,Rent,₹118,Bank Transfer,Hyderabad,Course fee
T13898,U069,12-12-22,Expense,Rent,899,UPI,Chennai,Uber to office
T08020,U167,May 17 2021,Expense,Travel,223,Card,Delhi,Course fee cash
T12154,U013,2022-11-17,Expense,Travel,"1,367",Card,Jaipur,Uber to office
T05420,U074,23-05-19,Expense,Education,"1,490",UPI,Chennai,Grocery shopping
T13129,U155,05/07/2022,Expense,Food,383,Card,Bengaluru,Gift late
T06361,U073,30-01-19,Expense,Travel,₹66,Cash,Hyderabad,
T06842,U139,2020-10-17,Expense,Food,493,Cash,Pune,Monthly rent
T11097,U111,03/15/2020,Expense,Utilities,810,Cash,Chennai,Dinner at resto
T01090,U073,06/18/2020,Expense,Travel,"1,069",Cash,CHENNAI,o97zunjcdwR
T05454,U163,28-03-19,Expense,Others,"1,553",UPI,Pune,PzHzCcU4si
T01525,U192,18-04-19,Expense,Travel,115,Bank Transfer,Bengaluru,Grocery shopping
T13384,U185,December 06 2019,Expense,Rent,"2,098",UPI,Ahmedabad,Doctor visit
T04584,U135,2019-07-26,Income,Salary,"38,983",Bank Transfer,Hyderabad,Grocery shopping
T05321,U103,2019-11-23,Expense,,"3,569",UPI,Kolkata,Doctor visit late
T12751,U188,2019-05-09,Expense,Foood,₹132,UPI,ahmedabad,Doctor visit
T14209,U154,October 24 2020,Expense,Entertainment,213,UPI,Chennai,RaGsYvbh
T12291,U077,12/28/2019,Expense,Food,445,Cash,Delhi,
T13597,U162,10/06/2020,Expense,Food,170,Bank Transfer,Delhi,Uber to office
T08323,U051,2021-12-22,Expense,Rent,"₹1,374",Cash,Hyderabad,Paid electricity bill
T11718,U031,30-03-19,Expense,Entertainment,390,Cash,Ahmedabad,Gift
T08353,U069,10/27/2019,Income,Other Income,"57,261",UPI,Chennai,Course fee
T10245,U168,August 05 2019,Expense,Rent,"$1,965",Cash,Ahmedabad,Oj5dHEuv
T04749,U168,19-04-22,Expense,Food,645,Card,chennai,Course fee
T06090,U110,2020-03-28,Expense,Rent,69,Cash,Pune,Grocery shopping
T03377,U019,January 04 2021,Expense,Food,451,Bank Transfer,Lucknow,Doctor visit
T02983,U073,September 25 2021,Expense,Others,362,Cash,kolkata,5M01gbjIQkWEhD
T13927,U131,2020-10-19,Income,Bonus,"71,760",UPI,Kolkata,Paid electricity bill
T04641,U044,21-02-21,Expense,Travel,"1,219",Card,Ahmedabad,Doctor visit via app
T13354,U179,09/14/2021,Expense,Entertainment,"1,166",Bank Transfer,Ahmedabad,Uber to office
T13135,U051,2019-01-06,Expense,Food,₹127,UPI,Delhi,
T01833,U179,08/11/2021,Expense,Rent,"1,371",Bank Transfer,pune,Paid electricity bill via app
T06108,U089,20-11-20,Expense,Food,"₹1,140",UPI,Pune,Dinner at resto
T06290,U125,16-05-20,Expense,Food,₹161,Card,AHMEDABAD,Course fee
T14949,U174,11/03/2022,Expense,Food,103,Bank Transfer,Hyderabad,Grocery shopping
T03038,U062,December 22 2021,Expense,Others,"2,520",Bank Transfer,Chennai,Salary
T03208,U139,07-07-20,Expense,Rent,"1,095",Bank Transfer,Chennai,Paid electricity bill cash
T02026,U152,28-02-20,Expense,Travel,"1,745",Bank Transfer,Lucknow,Netflix subscription late
T02480,U112,June 05 2021,Expense,Food,"3,127",UPI,Hyderabad,
T01110,U023,19-12-20,Expense,Others,"2,744",Bank Transfer,Jaipur,Netflix subscription 
T13081,U096,16-10-21,Expense,Food,230,Cash,Pune,Doctor visit
T09233,U120,June 30 2022,Expense,Travel,₹373,UPI,Delhi,Course fee via app
T12581,U083,08/10/2019,Expense,Food,284,Bank Transfer,Hyderabad,Paid electricity bill via app
T10156,U091,20-01-21,Expense,Rent,490,Bank Transfer,Delhi,
T00540,U059,01/04/2021,Expense,Food,"$1,223",UPI,,Doctor visit via app
T02718,U092,20-10-22,Expense,Rent,208,Bank Transfer,Delhi,Salary 
T01729,U137,23-04-19,Expense,Travel,571,Bank Transfer,Mumbai,Gift late
T14999,U159,06/30/2021,Expense,Food,₹33,Card,Lucknow,Dinner at resto
T13517,U117,03/29/2021,Expense,Entertainment,276,Bank Transfer,Delhi,Uber to office
T13735,U164,19-09-19,Expense,Travel,95,Card,Mumbai,Doctor visit
T05740,U164,November 15 2020,Expense,Utilities,362,Bank Transfer,Chennai,Doctor visit
T07466,U163,May 01 2019,Income,Other Income,"57,565",UPI,Kolkata,Uber to office
T04237,U149,07/25/2020,Expense,Savings,537,Cash,Jaipur,Gift
T05678,U120,25-04-20,Expense,Food,852,Bank Transfer,Mumbai,Dinner at resto
T06322,U068,July 13 2022,Expense,Rent,"$4,777",Bank Transfer,Bengaluru,Netflix subscription
